Pred_0,Pred_1,Pred_2,Pred_3,Pred_4,Pred_5,Pred_6,Pred_7,Pred_8,Pred_9,Pred_10,Pred_11,Pred_12,Pred_13,Pred_14,Pred_15,Pred_16,Pred_17,Pred_18,Pred_19,Pred_20,Pred_21,Pred_22,Pred_23,Pred_24,Pred_25,Pred_26,Pred_27,Pred_28,Pred_29,Pred_30,Pred_31,Pred_32,Pred_33,Pred_34,Pred_35,Pred_36,Pred_37,Pred_38,Pred_39,Pred_40,Pred_41,Pred_42,Pred_43,Pred_44,Pred_45,Pred_46,Pred_47,Pred_48,Pred_49,Pred_50,Pred_51,Pred_52,Pred_53,Actual_0,Actual_1,Actual_2,Actual_3,Actual_4,Actual_5,Actual_6,Actual_7,Actual_8,Actual_9,Actual_10,Actual_11,Actual_12,Actual_13,Actual_14,Actual_15,Actual_16,Actual_17,Actual_18,Actual_19,Actual_20,Actual_21,Actual_22,Actual_23,Actual_24,Actual_25,Actual_26,Actual_27,Actual_28,Actual_29,Actual_30,Actual_31,Actual_32,Actual_33,Actual_34,Actual_35,Actual_36,Actual_37,Actual_38,Actual_39,Actual_40,Actual_41,Actual_42,Actual_43,Actual_44,Actual_45,Actual_46,Actual_47,Actual_48,Actual_49,Actual_50,Actual_51,Actual_52,Actual_53,Adjust_0,Adjust_1,Adjust_2,Adjust_3,Adjust_4,Adjust_5,Adjust_6,Adjust_7,Adjust_8,Adjust_9,Adjust_10,Adjust_11,Adjust_12,Adjust_13,Adjust_14,Adjust_15,Adjust_16,Adjust_17,Adjust_18,Adjust_19,Adjust_20,Adjust_21,Adjust_22,Adjust_23,Adjust_24,Adjust_25,Adjust_26,Adjust_27,Adjust_28,Adjust_29,Adjust_30,Adjust_31,Adjust_32,Adjust_33,Adjust_34,Adjust_35,Adjust_36,Adjust_37,Adjust_38,Adjust_39,Adjust_40,Adjust_41,Adjust_42,Adjust_43,Adjust_44,Adjust_45,Adjust_46,Adjust_47,Adjust_48,Adjust_49,Adjust_50,Adjust_51,Adjust_52,Adjust_53,Pred_Sum,Actual_Sum,Adjust_Sum,Pred_Cost_Sum,Actual_Cost_Sum,Adjust_Cost_Sum
0,0,0,0,521.13,98.43,0,0,0,0,254.77,363.63,0,0,0,0,0,0,0,22,236.24,55.59,0,0,179.5,185.29,0,452.8,453.94,598.03,0,0,0,0,0,0,552.38,0,0,702.93,0,0,0,0,291.83,46.32,0,0,0,0,41.69,0,0,0,0,0,0,0,520.97,98.41,0,0,0,0,254.7,363.52,0,0,0,0,0,0,0,22,236.17,55.57,0,0,179.45,185.23,0,452.67,453.83,597.85,0,0,0,0,0,0,552.23,0,0,702.73,0,0,0,0,291.75,46.31,0,0,0,0,41.68,0,0,0,0,0,0,0,521.13,98.43,0,0,0,0,254.77,363.63,0,0,0,0,0,0,0,20.564694,236.24,55.59,0,0,179.5,185.29,0,452.8,453.94,598.0305,0,0,0,0,0,0,552.38,0,0,702.93,0,0,0,0,291.83,46.32,0,0,0,0,41.69,0,0,0,5056.5,5055.06,5055.06,130408.3,130362.86,130363.41
0,0,0,0,521.13,98.43,0,0,0,0,254.77,363.63,0,0,0,0,0,0,0,22,236.24,55.59,0,0,179.5,185.29,0,452.8,453.94,598.03,0,0,0,0,0,0,552.38,0,0,702.93,0,0,0,0,291.83,46.32,0,0,0,0,41.69,0,0,0,0,0,0,0,521.62,98.53,0,0,0,0,255.02,363.98,0,0,0,0,0,0,0,22.02,236.47,55.64,0,0,179.67,185.47,0,453.23,454.39,598.59,0,0,0,0,0,0,552.92,0,0,703.61,0,0,0,0,292.11,46.37,0,0,0,0,41.73,0,0,0,0,0,0,0,521.13,98.43135,0,0,0,0,254.77,363.63,0,0,0,0,0,0,0,22,236.24,55.59,0,0,179.5,185.29,0,452.8,458.82104,598.03,0,0,0,0,0,0,552.38,0,0,702.93,0,0,0,0,291.83,46.32,0,0,0,0,41.69,0,0,0,5056.5,5061.38,5061.38,130408.3,130562.48,130562.75
0,0,0,0,522.78,98.75,0,0,0,0,255.58,364.79,0,0,0,0,0,0,0,22.07,236.99,55.76,0,0,180.07,185.88,0,454.23,455.4,599.92,0,0,0,0,0,0,554.14,0,0,705.15,0,0,0,0,292.77,46.47,0,0,0,0,41.82,0,0,0,0,0,0,0,522.56,98.71,0,0,0,0,255.47,364.63,0,0,0,0,0,0,0,22.06,236.89,55.74,0,0,179.99,185.8,0,454.04,455.21,599.66,0,0,0,0,0,0,553.91,0,0,704.87,0,0,0,0,292.63,46.45,0,0,0,0,41.8,0,0,0,0,0,0,0,522.78,98.75,0,0,0,0,255.58,364.79,0,0,0,0,0,0,0,22.07,236.99,55.76,0,0,180.07,185.88,0,454.23,455.4,599.92,0,0,0,0,0,0,554.14,0,0,705.15,0,0,0,0,290.631568,46.47,0,0,0,0,41.82,0,0,0,5072.56,5070.43,5070.43,130915.94,130848.48,130848.56
0,0,0,0,523.49,98.88,0,0,0,0,255.93,365.28,0,0,0,0,0,0,0,22.1,237.31,55.84,0,0,180.31,186.13,0,454.86,456.02,600.73,0,0,0,0,0,0,554.9,0,0,706.13,0,0,0,0,293.16,46.53,0,0,0,0,41.88,0,0,0,0,0,0,0,523.49,98.88,0,0,0,0,255.93,365.28,0,0,0,0,0,0,0,22.1,237.32,55.84,0,0,180.31,186.13,0,454.86,456.02,600.74,0,0,0,0,0,0,554.9,0,0,706.13,0,0,0,0,293.16,46.53,0,0,0,0,41.88,0,0,0,0,0,0,0,523.49,98.88,0,0,0,0,255.93,365.28,0,0,0,0,0,0,0,22.122267,237.31,55.84,0,0,180.31,186.13,0,454.86,456.02,600.73,0,0,0,0,0,0,554.9,0,0,706.13,0,0,0,0,293.16,46.53,0,0,0,0,41.88,0,0,0,5079.49,5079.51,5079.51,131134.98,131135.61,131135.61
0,0,0,0,523.82,98.94,0,0,0,0,256.08,365.51,0,0,0,0,0,0,0,22.12,237.46,55.87,0,0,180.43,186.24,0,455.13,456.3,601.12,0,0,0,0,0,0,555.25,0,0,706.55,0,0,0,0,293.34,46.56,0,0,0,0,41.91,0,0,0,0,0,0,0,524.07,98.99,0,0,0,0,256.21,365.68,0,0,0,0,0,0,0,22.13,237.58,55.9,0,0,180.51,186.33,0,455.36,456.52,601.4,0,0,0,0,0,0,555.51,0,0,706.91,0,0,0,0,293.48,46.58,0,0,0,0,41.93,0,0,0,0,0,0,0,523.82,98.94146,0,0,0,0,256.08,365.51,0,0,0,0,0,0,0,22.12,237.46,55.87,0,0,180.43,186.24,0,457.128131,456.3,601.12,0,0,0,0,0,0,555.25,0,0,707,0,0,0,0,293.34,46.56,0,0,0,0,41.91,0,0,0,5082.62,5085.07,5085.07,131233.9,131311.53,131311.57
0,0,0,0,523.82,98.94,0,0,0,0,256.08,365.51,0,0,0,0,0,0,0,22.12,237.46,55.87,0,0,180.43,186.24,0,455.13,456.3,601.12,0,0,0,0,0,0,555.25,0,0,706.55,0,0,0,0,293.34,46.56,0,0,0,0,41.91,0,0,0,0,0,0,0,523.97,98.97,0,0,0,0,256.16,365.62,0,0,0,0,0,0,0,22.12,237.53,55.89,0,0,180.48,186.3,0,455.27,456.44,601.29,0,0,0,0,0,0,555.41,0,0,706.78,0,0,0,0,293.42,46.58,0,0,0,0,41.92,0,0,0,0,0,0,0,523.82,98.94146,0,0,0,0,256.08,365.51,0,0,0,0,0,0,0,22.12,237.46,55.87,0,0,180.43,186.24,0,456.208131,456.3,601.12,0,0,0,0,0,0,555.25,0,0,707,0,0,0,0,293.34,46.56,0,0,0,0,41.91,0,0,0,5082.62,5084.15,5084.15,131233.9,131282.41,131282.43
0,0,0,0,523.82,98.94,0,0,0,0,256.08,365.51,0,0,0,0,0,0,0,22.12,237.46,55.87,0,0,180.43,186.24,0,455.13,456.3,601.12,0,0,0,0,0,0,555.25,0,0,706.55,0,0,0,0,293.34,46.56,0,0,0,0,41.91,0,0,0,0,0,0,0,523.64,98.91,0,0,0,0,256,365.38,0,0,0,0,0,0,0,22.11,237.38,55.85,0,0,180.36,186.18,0,454.98,456.15,600.9,0,0,0,0,0,0,555.05,0,0,706.33,0,0,0,0,293.24,46.55,0,0,0,0,41.89,0,0,0,0,0,0,0,523.8229,98.94,0,0,0,0,256.08,365.51,0,0,0,0,0,0,0,20.410424,237.46,55.87,0,0,180.43,186.24,0,455.13,456.3,601.12,0,0,0,0,0,0,555.25,0,0,706.55,0,0,0,0,293.34,46.56,0,0,0,0,41.91,0,0,0,5082.62,5080.91,5080.91,131233.9,131179.9,131180.66
0,0,0,0,525.21,99.21,0,0,0,0,256.77,366.49,0,0,0,0,0,0,0,22.18,238.09,56.02,0,0,180.9,186.74,0,456.35,457.52,602.72,0,0,0,0,0,0,556.72,0,0,706.98,0,0,0,0,294.12,46.69,0,0,0,0,42.02,0,0,0,0,0,0,0,525.89,99.33,0,0,0,0,257.1,366.95,0,0,0,0,0,0,0,22.2,238.4,56.09,0,0,181.14,186.98,0,456.94,458.11,603.49,0,0,0,0,0,0,557.44,0,0,707,0,0,0,0,294.5,46.75,0,0,0,0,42.07,0,0,0,0,0,0,0,525.21,99.21,0,0,0,0,256.77,366.49,0,0,0,0,0,0,0,22.18,238.09,56.021805,0,0,180.9,186.74,0,456.35,457.52,602.72,0,0,0,0,0,0,556.72,0,0,707,0,0,0,0,294.12,46.69,0,0,0,0,47.6847,0,0,0,5094.71,5100.4,5100.4,131616.77,131796.97,131801.39
0,0,0,0,525.21,99.21,0,0,0,0,256.77,366.49,0,0,0,0,0,0,0,22.18,238.09,56.02,0,0,180.9,186.74,0,456.35,457.52,602.72,0,0,0,0,0,0,556.72,0,0,706.98,0,0,0,0,294.12,46.69,0,0,0,0,42.02,0,0,0,0,0,0,0,525.99,99.35,0,0,0,0,257.15,367.02,0,0,0,0,0,0,0,22.21,238.45,56.11,0,0,181.17,187.02,0,457.02,458.19,603.6,0,0,0,0,0,0,557.54,0,0,707,0,0,0,0,294.55,46.75,0,0,0,0,42.08,0,0,0,0,0,0,0,525.21,99.21,0,0,0,0,256.77,366.49,0,0,0,0,0,0,0,22.18,238.09,56.021805,0,0,180.9,186.74,0,456.35,457.52,602.72,0,0,0,0,0,0,556.72,0,0,707,0,0,0,0,294.12,46.69,0,0,0,0,48.4847,0,0,0,5094.71,5101.2,5101.2,131616.77,131822.32,131828.07
0,0,0,0,527.91,99.72,0,0,0,0,258.09,368.38,0,0,0,0,0,0,0,22.29,239.33,56.31,0,0,181.84,187.71,0,458.72,459.88,605.81,0,0,0,0,0,0,559.59,0,0,706.98,0,0,0,0,295.63,46.93,0,0,0,0,42.23,0,0,0,0,0,0,0,527.44,99.63,0,0,0,0,257.86,368.04,0,0,0,0,0,0,0,22.27,239.11,56.26,0,0,181.67,187.53,0,458.29,459.46,605.27,0,0,0,0,0,0,559.08,0,0,707,0,0,0,0,295.37,46.88,0,0,0,0,42.2,0,0,0,0,0,0,0,527.91,99.72,0,0,0,0,258.09,368.38,0,0,0,0,0,0,0,22.29,239.33,56.31,0,0,181.84,187.71,0,458.72,459.88,605.81,0,0,0,0,0,0,559.59,0,0,706.98,0,0,0,0,295.63,42.929681,0,0,0,0,42.23,0,0,0,5117.34,5113.34,5113.34,132334.07,132207.21,132209.19
0,0,0,0,527.91,99.72,0,0,0,0,258.09,368.38,0,0,0,0,0,0,0,22.29,239.33,56.31,0,0,181.84,187.71,0,458.72,459.88,605.81,0,0,0,0,0,0,559.59,0,0,706.98,0,0,0,0,295.63,46.93,0,0,0,0,42.23,0,0,0,0,0,0,0,528.15,99.76,0,0,0,0,258.21,368.53,0,0,0,0,0,0,0,22.3,239.43,56.34,0,0,181.92,187.79,0,458.9,460.08,606.08,0,0,0,0,0,0,559.84,0,0,707,0,0,0,0,295.76,46.95,0,0,0,0,42.25,0,0,0,0,0,0,0,527.91,101.637471,0,0,0,0,258.09,368.38,0,0,0,0,0,0,0,22.29,239.33,56.31,0,0,181.84,187.71,0,458.72,459.88,605.81,0,0,0,0,0,0,559.59,0,0,707,0,0,0,0,295.63,46.93,0,0,0,0,42.23,0,0,0,5117.34,5119.28,5119.28,132334.07,132395.68,132395.89
0,0,0,0,527.91,99.72,0,0,0,0,258.09,368.38,0,0,0,0,0,0,0,22.29,239.33,56.31,0,0,181.84,187.71,0,458.72,459.88,605.81,0,0,0,0,0,0,559.59,0,0,706.98,0,0,0,0,295.63,46.93,0,0,0,0,42.23,0,0,0,0,0,0,0,527.67,99.67,0,0,0,0,257.97,368.2,0,0,0,0,0,0,0,22.28,239.21,56.28,0,0,181.75,187.62,0,458.49,459.66,605.53,0,0,0,0,0,0,559.33,0,0,707,0,0,0,0,295.49,46.9,0,0,0,0,42.21,0,0,0,0,0,0,0,527.91,99.72,0,0,0,0,258.09,368.38,0,0,0,0,0,0,0,22.29,239.33,56.31,0,0,181.84,187.71,0,458.72,459.88,605.81,0,0,0,0,0,0,559.59,0,0,706.98,0,0,0,0,295.63,44.849681,0,0,0,0,42.23,0,0,0,5117.34,5115.26,5115.26,132334.07,132268.12,132268.66
0,0,0,0,526.7,99.49,0,0,0,0,257.5,367.52,0,0,0,0,0,0,0,22.24,238.77,56.18,0,0,181.42,187.27,0,457.64,458.81,604.41,0,0,0,0,0,0,558.3,0,0,707,0,0,0,0,294.95,46.82,0,0,0,0,42.14,0,0,0,0,0,0,0,526.63,99.47,0,0,0,0,257.46,367.47,0,0,0,0,0,0,0,22.24,238.74,56.17,0,0,181.39,187.25,0,457.58,458.75,604.33,0,0,0,0,0,0,558.22,0,0,707,0,0,0,0,294.91,46.81,0,0,0,0,42.13,0,0,0,0,0,0,0,526.134307,99.49,0,0,0,0,257.5,367.52,0,0,0,0,0,0,0,22.24,238.77,56.18,0,0,181.42,187.27,0,457.64,458.81,604.41,0,0,0,0,0,0,558.3,0,0,707,0,0,0,0,294.95,46.82,0,0,0,0,42.14,0,0,0,5107.13,5106.56,5106.56,132010.13,131992.21,131992.21
0,0,0,0,527.91,99.72,0,0,0,0,258.09,368.38,0,0,0,0,0,0,0,22.29,239.33,56.31,0,0,181.84,187.71,0,458.72,459.88,605.81,0,0,0,0,0,0,559.59,0,0,706.98,0,0,0,0,295.63,46.93,0,0,0,0,42.23,0,0,0,0,0,0,0,528.33,99.8,0,0,0,0,258.29,368.66,0,0,0,0,0,0,0,22.31,239.51,56.36,0,0,181.98,187.85,0,459.06,460.23,606.29,0,0,0,0,0,0,560.03,0,0,707,0,0,0,0,295.86,46.96,0,0,0,0,42.27,0,0,0,0,0,0,0,527.91,103.137471,0,0,0,0,258.09,368.38,0,0,0,0,0,0,0,22.29,239.33,56.31,0,0,181.84,187.71,0,458.72,459.88,605.81,0,0,0,0,0,0,559.59,0,0,707,0,0,0,0,295.63,46.93,0,0,0,0,42.23,0,0,0,5117.34,5120.78,5120.78,132334.07,132443.29,132443.96
0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,1.06,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,0,0,0,0,529.31,99.98,0,0,0,0,258.78,369.34,0,0,0,0,0,0,0,22.35,239.96,56.46,0,0,182.32,188.2,0,459.92,461.09,607.42,0,0,0,0,0,0,561.07,0,0,707,0,0,0,0,296.42,47.05,0,0,0,0,42.35,0,0,0,0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,0,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,453.124,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,5137.67,5129.01,5129.01,132968.02,132704.6,132705.26
0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,1.06,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,0,0,0,0,529.23,99.97,0,0,0,0,258.74,369.29,0,0,0,0,0,0,0,22.35,239.92,56.45,0,0,182.29,188.17,0,459.85,461.02,607.33,0,0,0,0,0,0,560.99,0,0,707,0,0,0,0,296.37,47.04,0,0,0,0,42.34,0,0,0,0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,0,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,452.454,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,5137.67,5128.34,5128.34,132968.02,132683.32,132684.1
0,0,0,0,527.91,99.72,0,0,0,0,258.09,368.38,0,0,0,0,0,0,0,22.29,239.33,56.31,0,0,181.84,187.71,0,458.72,459.88,605.81,0,0,0,0,0,0,559.59,0,0,706.98,0,0,0,0,295.63,46.93,0,0,0,0,42.23,0,0,0,0,0,0,0,528.81,99.89,0,0,0,0,258.53,368.99,0,0,0,0,0,0,0,22.33,239.73,56.41,0,0,182.15,188.02,0,459.48,460.65,606.84,0,0,0,0,0,0,560.54,0,0,707,0,0,0,0,296.13,47.01,0,0,0,0,42.3,0,0,0,0,0,0,0,527.91,107.167471,0,0,0,0,258.09,368.38,0,0,0,0,0,0,0,22.29,239.33,56.31,0,0,181.84,187.71,0,458.72,459.88,605.81,0,0,0,0,0,0,559.59,0,0,707,0,0,0,0,295.63,46.93,0,0,0,0,42.23,0,0,0,5117.34,5124.81,5124.81,132334.07,132571.23,132574.42
0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,1.06,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,0,0,0,0,531.31,100.36,0,0,0,0,259.75,370.73,0,0,0,0,0,0,0,22.43,240.86,56.67,0,0,183.01,188.91,0,461.65,462.83,609.7,0,0,0,0,0,0,563.18,0,0,707,0,0,0,0,297.53,47.23,0,0,0,0,42.5,0,0,0,0,0,0,0,530.21,100.15,0,0,0,0,259.22,378.99926,0,0,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,5137.67,5145.64,5145.64,132968.02,133233.18,133234.37
0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,1.06,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,0,0,0,0,531.43,100.38,0,0,0,0,259.81,370.82,0,0,0,0,0,0,0,22.44,240.92,56.69,0,0,183.05,188.95,0,461.76,462.94,609.85,0,0,0,0,0,0,563.32,0,0,707,0,0,0,0,297.6,47.24,0,0,0,0,42.51,0,0,0,0,0,0,0,530.21,100.15,0,0,0,0,259.22,380.06926,0,0,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,5137.67,5146.71,5146.71,132968.02,133267.22,133268.7
0,0,0,0,532.36,100.56,0,0,0,0,260.27,371.47,0,0,0,0,0,0,0,22.48,241.34,56.79,0,0,183.37,189.28,0,462.56,463.74,610.91,0,0,0,0,0,0,564.3,0,0,707,0,0,0,0,298.12,47.32,0,0,0,0,42.59,0,0,0,0,0,0,0,532.16,100.52,0,0,0,0,260.17,371.33,0,0,0,0,0,0,0,22.47,241.25,56.76,0,0,183.3,189.21,0,462.39,463.57,610.68,0,0,0,0,0,0,564.09,0,0,707,0,0,0,0,298.01,47.3,0,0,0,0,42.57,0,0,0,0,0,0,0,532.36,100.56,0,0,0,0,260.27,371.47,0,0,0,0,0,0,0,22.48,241.34,55.108867,0,0,183.37,189.28,0,462.56,463.74,610.91,0,0,0,0,0,0,564.3,0,0,707,0,0,0,0,298.12,47.32,0,0,0,0,42.59,0,0,0,5154.46,5152.78,5152.78,133513.74,133460.35,133460.64
0,0,0,0,533.5,100.78,0,0,0,0,260.81,372.26,0,1.82,0,0,0,0,0,22.53,241.85,56.91,0,0,183.76,189.69,0,463.56,464.72,612.18,0,0,0,0,0,0,565.53,0,0,707,0,0,0,0,298.76,47.42,0,0,0,0,42.68,0,0,0,0,0,0,0,533.66,100.8,0,0,0,0,260.9,372.38,0,0,0,0,0,0,0,22.53,241.93,56.92,0,0,183.82,189.75,0,463.69,464.88,612.4,0,0,0,0,0,0,565.68,0,0,707,0,0,0,0,298.85,47.44,0,0,0,0,42.69,0,0,0,0,0,0,0,533.5,100.78,0,0,0,0,260.81,372.26,0,0,0,0,0,0,0,22.53,241.85,56.91,0,0,183.76,189.69,0,463.56,464.72,612.18,0,0,0,0,0,0,565.53,0,0,707,0,0,0,0,298.76,48.798485,0,0,0,0,42.68,0,0,0,5165.75,5165.31,5165.31,133854.19,133859.34,133859.57
0,0,0,0,532.36,100.56,0,0,0,0,260.27,371.47,0,0,0,0,0,0,0,22.48,241.34,56.79,0,0,183.37,189.28,0,462.56,463.74,610.91,0,0,0,0,0,0,564.3,0,0,707,0,0,0,0,298.12,47.32,0,0,0,0,42.59,0,0,0,0,0,0,0,532.12,100.51,0,0,0,0,260.15,371.3,0,0,0,0,0,0,0,22.47,241.23,56.76,0,0,183.29,189.2,0,462.35,463.53,610.64,0,0,0,0,0,0,564.04,0,0,707,0,0,0,0,297.99,47.3,0,0,0,0,42.57,0,0,0,0,0,0,0,532.36,100.56,0,0,0,0,260.27,371.47,0,0,0,0,0,0,0,22.48,241.34,54.768867,0,0,183.37,189.28,0,462.56,463.74,610.91,0,0,0,0,0,0,564.3,0,0,707,0,0,0,0,298.12,47.32,0,0,0,0,42.59,0,0,0,5154.46,5152.44,5152.44,133513.74,133449.53,133449.95
0,0,0,0,532.36,100.56,0,0,0,0,260.27,371.47,0,0,0,0,0,0,0,22.48,241.34,56.79,0,0,183.37,189.28,0,462.56,463.74,610.91,0,0,0,0,0,0,564.3,0,0,707,0,0,0,0,298.12,47.32,0,0,0,0,42.59,0,0,0,0,0,0,0,532.2,100.53,0,0,0,0,260.19,371.36,0,0,0,0,0,0,0,22.47,241.26,56.77,0,0,183.31,189.23,0,462.42,463.61,610.73,0,0,0,0,0,0,564.13,0,0,707,0,0,0,0,298.03,47.31,0,0,0,0,42.58,0,0,0,0,0,0,0,532.36,100.56,0,0,0,0,260.27,371.47,0,0,0,0,0,0,0,22.48,241.34,55.448867,0,0,183.37,189.28,0,462.56,463.74,610.91,0,0,0,0,0,0,564.3,0,0,707,0,0,0,0,298.12,47.32,0,0,0,0,42.59,0,0,0,5154.46,5153.12,5153.12,133513.74,133471.17,133471.36
0,0,0,0,532.36,100.56,0,0,0,0,260.27,371.47,0,0,0,0,0,0,0,22.48,241.34,56.79,0,0,183.37,189.28,0,462.56,463.74,610.91,0,0,0,0,0,0,564.3,0,0,707,0,0,0,0,298.12,47.32,0,0,0,0,42.59,0,0,0,0,0,0,0,532.33,100.55,0,0,0,0,260.25,371.45,0,0,0,0,0,0,0,22.48,241.32,56.78,0,0,183.36,189.27,0,462.54,463.72,610.88,0,0,0,0,0,0,564.27,0,0,707,0,0,0,0,298.11,47.32,0,0,0,0,42.59,0,0,0,0,0,0,0,532.36,100.56,0,0,0,0,260.27,371.47,0,0,0,0,0,0,0,22.48,241.34,56.548867,0,0,183.37,189.28,0,462.56,463.74,610.91,0,0,0,0,0,0,564.3,0,0,707,0,0,0,0,298.12,47.32,0,0,0,0,42.59,0,0,0,5154.46,5154.22,5154.22,133513.74,133506.18,133506.19
0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,1.06,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,0,0,0,0,531.51,100.4,0,0,0,0,259.85,370.88,0,0,0,0,0,0,0,22.44,240.95,56.69,0,0,183.08,188.98,0,461.83,463.01,609.94,0,0,0,0,0,0,563.4,0,0,707,0,0,0,0,297.65,47.25,0,0,0,0,42.52,0,0,0,0,0,0,0,530.21,100.15,0,0,0,0,259.22,380.73,0,0,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,5137.67,5147.37,5147.37,132968.02,133288.21,133289.9
0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,1.06,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,0,0,0,0,530.79,100.26,0,0,0,0,259.5,370.37,0,0,0,0,0,0,0,22.41,240.62,56.62,0,0,182.83,188.72,0,461.2,462.38,609.11,0,0,0,0,0,0,562.63,0,0,707,0,0,0,0,297.24,47.18,0,0,0,0,42.46,0,0,0,0,0,0,0,530.21,100.15,0,0,0,0,259.22,374.67926,0,0,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,5137.67,5141.32,5141.32,132968.02,133095.8,133096.13
0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,1.06,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,0,0,0,0,530.09,100.13,0,0,0,0,259.15,369.88,0,0,0,0,0,0,0,22.38,240.31,56.54,0,0,182.59,188.48,0,460.59,461.77,608.31,0,0,0,0,0,0,561.89,0,0,707,0,0,0,0,296.85,47.12,0,0,0,0,42.41,0,0,0,0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,0,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,459.594,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,5137.67,5135.48,5135.48,132968.02,132910.16,132910.18
0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,1.06,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,0,0,0,0,529.69,100.05,0,0,0,0,258.96,369.61,0,0,0,0,0,0,0,22.36,240.13,56.5,0,0,182.45,188.33,0,460.24,461.42,607.85,0,0,0,0,0,0,561.47,0,0,707,0,0,0,0,296.63,47.08,0,0,0,0,42.38,0,0,0,0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,0,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,456.264,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,5137.67,5132.15,5132.15,132968.02,132804.35,132804.58
